transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc010jub.1	24254	375	237.18	71.00	3.68	4.67	100.00
uc003obr.3	24255	1542	1404.02	15422.26	135.14	171.23	94.98
uc003obs.3	24255	2536	2398.02	48.97	0.25	0.32	0.18
uc003obt.1	24255	5475	5337.02	2990.59	6.89	8.74	4.85
uc003obu.3	24255	535	397.06	0.00	0.00	0.00	0.00
uc003obw.3	24256	1656	1518.02	5904.98	47.86	60.64	99.31
uc010juc.2	24256	1456	1318.02	0.00	0.00	0.00	0.00
uc011dqd.2	24256	1529	1391.02	0.00	0.00	0.00	0.00
uc011dqe.2	24256	1060	922.02	24.86	0.33	0.42	0.69
uc031snw.1	24256	1664	1526.02	0.00	0.00	0.00	0.00
uc031snx.1	24256	1664	1526.02	0.00	0.00	0.00	0.00
uc003obx.3	24257	1152	1014.02	1.42	0.02	0.02	100.00
uc003oby.4	24258	1122	984.02	0.00	0.00	0.00	0.00
uc003obz.2	24258	2046	1908.02	0.00	0.00	0.00	0.00
uc003oca.3	24259	1388	1250.02	55.52	0.55	0.69	79.16
uc003ocb.1	24259	2540	2402.02	0.00	0.00	0.00	0.00
uc003occ.3	24259	5588	5450.02	0.00	0.00	0.00	0.00
uc003ocd.3	24259	5679	5541.02	64.79	0.14	0.18	20.84
uc011dqf.1	24259	2697	2559.02	0.00	0.00	0.00	0.00
uc011dqg.1	24259	1095	957.02	0.00	0.00	0.00	0.00
uc001hau.4	2426	7434	7296.02	2.00	0.00	0.00	100.00
uc009xau.1	2426	368	230.19	0.00	0.00	0.00	0.00
uc009xav.1	2426	284	146.80	0.00	0.00	0.00	0.00
uc009xaw.1	2426	889	751.02	0.00	0.00	0.00	0.00
uc009xax.1	2426	835	697.03	0.00	0.00	0.00	0.00
uc009xay.1	2426	748	610.03	0.00	0.00	0.00	0.00
uc009xaz.1	2426	885	747.02	0.00	0.00	0.00	0.00
uc009xba.1	2426	808	670.03	0.00	0.00	0.00	0.00
uc009xbb.1	2426	754	616.03	0.00	0.00	0.00	0.00
uc009xbc.1	2426	685	547.04	0.00	0.00	0.00	0.00
uc003oce.3	24260	1135	997.02	806.71	9.95	12.61	94.91
uc003ocf.3	24260	1602	1464.02	50.15	0.42	0.53	4.02
uc011dqh.2	24260	1357	1219.02	11.13	0.11	0.14	1.07
uc021ywa.1	24261	1333	1195.02	20.26	0.21	0.26	17.16
uc021ywb.1	24261	1498	1360.02	30.01	0.27	0.34	22.34
uc021ywc.1	24261	1272	1134.02	34.46	0.37	0.47	30.76
uc021ywd.1	24261	1360	1222.02	35.89	0.36	0.46	29.73
uc003ocg.3	24262	2974	2836.02	1885.79	8.18	10.37	75.98
uc011dqi.2	24262	2183	2045.02	429.93	2.59	3.28	24.02
uc003sga.3	24263	1048	910.02	408.40	5.52	7.00	100.00
uc011dqj.2	24263	1086	948.02	0.00	0.00	0.00	0.00
uc003oci.2	24264	3690	3552.02	0.00	0.00	0.00	100.00
uc021ywe.1	24264	3591	3453.02	0.00	0.00	0.00	0.00
uc003ocj.2	24265	4651	4513.02	0.00	0.00	0.00	0.00
uc003ock.2	24265	1743	1605.02	0.00	0.00	0.00	0.00
uc003ocl.2	24265	1412	1274.02	112.50	1.09	1.38	100.00
uc010jud.2	24265	761	623.03	0.00	0.00	0.00	0.00
uc010jue.2	24265	680	542.04	0.00	0.00	0.00	0.00
uc010juf.2	24265	644	506.04	0.00	0.00	0.00	0.00
uc011dql.2	24265	1493	1355.02	0.00	0.00	0.00	0.00
uc003ocm.2	24266	1122	984.02	241.86	3.02	3.83	100.00
uc011dqm.1	24266	1343	1205.02	0.00	0.00	0.00	0.00
uc003ocn.4	24267	4907	4769.02	210.40	0.54	0.69	23.62
uc003oco.3	24267	3637	3499.02	0.00	0.00	0.00	0.00
uc003ocp.4	24267	4899	4761.02	0.00	0.00	0.00	0.00
uc003ocq.4	24267	4807	4669.02	0.00	0.00	0.00	0.00
uc010juh.3	24267	4602	4464.02	8.77	0.02	0.03	1.05
uc021ywf.1	24267	3210	3072.02	432.17	1.73	2.19	75.33
uc010jug.1	24268	1368	1230.02	0.00	0.00	0.00	100.00
uc003ocr.3	24269	3485	3347.02	109.44	0.40	0.51	100.00
uc010jui.3	24269	995	857.02	0.00	0.00	0.00	0.00
uc010juj.3	24269	3491	3353.02	0.00	0.00	0.00	0.00
uc010pqu.1	2427	1290	1152.02	0.00	0.00	0.00	0.00
uc003ocs.2	24270	1697	1559.02	2215.49	17.48	22.15	100.00
uc010juk.3	24270	975	837.02	0.00	0.00	0.00	0.00
uc021ywg.1	24270	1788	1650.02	0.00	0.00	0.00	0.00
uc021ywh.1	24270	1712	1574.02	0.00	0.00	0.00	0.00
uc003ocu.2	24271	4055	3917.02	234.94	0.74	0.93	100.00
uc011dqn.2	24271	997	859.02	0.00	0.00	0.00	0.00
uc011dqo.2	24271	4187	4049.02	0.00	0.00	0.00	0.00
uc011dqq.1	24271	672	534.04	0.00	0.00	0.00	0.00
uc003ocv.1	24272	1123	985.02	0.49	0.01	0.01	100.00
uc003ocw.1	24272	805	667.03	0.00	0.00	0.00	0.00
uc003ocx.1	24273	6425	6287.02	11.67	0.02	0.03	25.32
uc003ocy.1	24273	6167	6029.02	24.92	0.05	0.06	56.38
uc003ocz.1	24273	6104	5966.02	6.72	0.01	0.02	15.37
uc003oda.3	24273	1237	1099.02	0.00	0.00	0.00	0.00
uc010jul.1	24273	1987	1849.02	0.40	0.00	0.00	2.93
uc003odb.4	24274	2919	2781.02	137.76	0.61	0.77	83.77
uc003odc.4	24274	2931	2793.02	0.00	0.00	0.00	0.00
uc003ode.1	24274	1264	1126.02	7.15	0.08	0.10	10.73
uc011dqr.3	24274	2212	2074.02	0.00	0.00	0.00	0.00
uc011dqs.2	24274	1288	1150.02	0.00	0.00	0.00	0.00
uc011dqt.2	24274	1862	1724.02	0.00	0.00	0.00	0.00
uc011dqu.2	24274	1614	1476.02	4.80	0.04	0.05	5.50
uc021ywi.1	24275	74	0.00	0.00	0.00	0.00	0.00
uc003odf.3	24276	2172	2034.02	462.73	2.80	3.55	66.52
uc003odg.3	24276	2475	2337.02	263.29	1.39	1.76	32.94
uc011dqv.2	24276	1867	1729.02	3.15	0.02	0.03	0.53
uc003odi.2	24277	1002	864.02	59.67	0.85	1.08	100.00
uc003odj.1	24278	110	5.92	0.17	0.35	0.44	100.00
uc003odk.3	24279	1744	1606.02	232.07	1.78	2.25	84.67
uc003odl.3	24279	1532	1394.02	0.00	0.00	0.00	0.00
uc011dqw.1	24279	1062	924.02	0.73	0.01	0.01	0.47
uc011dqx.1	24279	1100	962.02	24.41	0.31	0.40	14.87
uc001hav.4	2428	5284	5146.02	4977.35	11.90	15.08	100.00
uc021ywj.1	24280	703	565.04	0.00	0.00	0.00	100.00
uc003odm.1	24281	2990	2852.02	179.02	0.77	0.98	100.00
uc003odn.1	24281	2517	2379.02	0.00	0.00	0.00	0.00
uc003odo.1	24281	1588	1450.02	0.00	0.00	0.00	0.00
uc011dqy.1	24281	959	821.02	0.00	0.00	0.00	0.00
uc011dqz.1	24281	1172	1034.02	0.00	0.00	0.00	0.00
uc003odp.1	24282	549	411.06	21756.66	651.19	825.10	99.98
uc010jum.1	24282	700	562.04	6.32	0.14	0.18	0.02
uc003odr.3	24283	1704	1566.02	55.00	0.43	0.55	100.00
uc003ods.3	24284	2363	2225.02	707.15	3.91	4.95	96.09
uc010juo.1	24284	858	720.03	9.31	0.16	0.20	3.91
uc011dra.2	24284	2201	2063.02	0.00	0.00	0.00	0.00
uc003odt.2	24285	602	464.05	121.81	3.23	4.09	30.02
uc010jup.2	24285	594	456.05	256.52	6.92	8.77	64.32
uc021ywk.1	24285	705	567.04	21.70	0.47	0.60	4.38
uc031sny.1	24285	597	459.05	5.17	0.14	0.18	1.29
uc003odu.3	24286	2580	2442.02	45.31	0.23	0.29	17.17
uc003odv.3	24286	3362	3224.02	112.46	0.43	0.54	32.29
uc003odw.3	24286	3165	3027.02	0.00	0.00	0.00	0.00
uc010jur.3	24286	2328	2190.02	89.34	0.50	0.64	37.76
uc011drb.2	24286	2284	2146.02	29.61	0.17	0.22	12.77
uc003odx.2	24287	3779	3641.02	3626.70	12.25	15.53	32.78
uc003ody.3	24287	2540	2402.02	94.77	0.49	0.62	1.30
uc003odz.3	24287	2003	1865.02	39.48	0.26	0.33	0.70
uc010jut.2	24287	3518	3380.02	31.37	0.11	0.14	0.31
uc011drc.2	24287	1585	1447.02	252.27	2.14	2.72	5.74
uc021ywl.1	24287	967	829.02	1490.85	22.13	28.03	59.18
uc003oeb.3	24288	2681	2543.02	62.90	0.30	0.39	48.06
uc010juu.3	24288	2663	2525.02	67.50	0.33	0.42	51.94
uc021ywm.1	24288	1905	1767.02	0.00	0.00	0.00	0.00
uc003oec.3	24289	2629	2491.02	260.10	1.28	1.63	37.34
uc003oed.3	24289	2632	2494.02	390.01	1.92	2.44	55.92
uc010juw.2	24289	1833	1695.02	13.06	0.09	0.12	2.75
uc011drd.2	24289	2369	2231.02	14.16	0.08	0.10	2.27
uc011dre.2	24289	2563	2425.02	11.59	0.06	0.07	1.71
uc021ywn.1	24289	2305	2167.02	0.00	0.00	0.00	0.00
uc021ywo.1	24289	2287	2149.02	0.00	0.00	0.00	0.00
uc031prt.1	2429	1547	1409.02	629.19	5.49	6.96	100.00
uc003oef.4	24290	2721	2583.02	751.40	3.58	4.53	100.00
uc011drf.2	24290	2680	2542.02	0.00	0.00	0.00	0.00
uc011drg.2	24291	833	695.03	2.79	0.05	0.06	100.00
uc003oeh.3	24292	2312	2174.02	53.97	0.31	0.39	100.00
uc003oei.3	24292	2206	2068.02	0.00	0.00	0.00	0.00
uc010jux.3	24292	2330	2192.02	0.00	0.00	0.00	0.00
uc011drh.2	24292	2284	2146.02	0.00	0.00	0.00	0.00
uc003oej.1	24293	951	813.02	290.04	4.39	5.56	9.41
uc003oek.1	24293	1072	934.02	0.00	0.00	0.00	0.00
uc003oel.1	24293	1041	903.02	560.39	7.63	9.67	16.36
uc003oem.1	24293	1214	1076.02	944.04	10.79	13.68	23.13
uc003oen.1	24293	823	685.03	1327.53	23.84	30.21	51.10
uc003oeo.2	24294	2061	1923.02	14.21	0.09	0.12	76.48
uc010juy.4	24294	5962	5824.02	0.00	0.00	0.00	0.00
uc010juz.3	24294	5066	4928.02	0.00	0.00	0.00	0.00
uc011dri.2	24294	6011	5873.02	13.35	0.03	0.04	23.52
uc031snz.1	24295	107	4.99	0.00	0.00	0.00	0.00
uc003oeq.3	24296	2730	2592.02	522.50	2.48	3.14	100.00
uc021ywp.1	24296	1422	1284.02	0.00	0.00	0.00	0.00
uc003oer.3	24297	1694	1556.02	0.00	0.00	0.00	0.00
uc003oes.3	24297	2203	2065.02	3448.24	20.54	26.03	94.73
uc003oet.3	24297	2213	2075.02	0.00	0.00	0.00	0.00
uc003oeu.4	24297	2131	1993.02	74.97	0.46	0.59	2.13
uc010jvb.3	24297	2304	2166.02	119.79	0.68	0.86	3.14
uc003oev.3	24298	936	798.02	7.00	0.11	0.14	100.00
uc021ywq.1	24298	999	861.02	0.00	0.00	0.00	0.00
uc003oew.1	24299	2107	1969.02	0.00	0.00	0.00	0.00
uc001aun.2	243	1840	1702.02	0.00	0.00	0.00	0.00
uc001haw.3	2430	7606	7468.02	1320.79	2.18	2.76	68.15
uc001hax.1	2430	2715	2577.02	202.23	0.97	1.22	30.24
uc009xbd.1	2430	2852	2714.02	11.31	0.05	0.06	1.61
uc010pqv.2	2430	7522	7384.02	0.00	0.00	0.00	0.00
uc021ywr.1	24300	9047	8909.02	4504.56	6.22	7.88	100.00
uc003oez.1	24301	4378	4240.02	168.93	0.49	0.62	2.84
uc003ofa.2	24301	1355	1217.02	1594.34	16.12	20.42	93.43
uc010jve.2	24301	620	482.05	25.17	0.64	0.81	3.72
uc003ofb.2	24302	2711	2573.02	5.00	0.02	0.03	100.00
uc010jvf.2	24302	2840	2702.02	0.00	0.00	0.00	0.00
uc010jvg.3	24303	2117	1979.02	0.00	0.00	0.00	0.00
uc011drl.2	24303	2376	2238.02	1247.15	6.86	8.69	56.19
uc011drm.2	24303	2957	2819.02	1224.85	5.35	6.77	43.81
uc003off.1	24304	572	434.05	0.00	0.00	0.00	0.00
uc003ofg.1	24304	569	431.05	0.00	0.00	0.00	0.00
uc011drn.1	24304	551	413.06	0.00	0.00	0.00	0.00
uc021yws.1	24305	33	0.00	0.00	0.00	0.00	0.00
uc011dro.1	24306	31	0.00	0.00	0.00	0.00	0.00
uc003ofh.3	24307	45	0.00	0.00	0.00	0.00	0.00
uc011drp.2	24308	47	0.00	0.00	0.00	0.00	0.00
uc003ofi.3	24309	31	0.00	0.00	0.00	0.00	0.00
uc021phv.1	2431	73	0.00	0.80	0.00	0.00	0.00
uc003ofj.3	24310	56	0.00	0.00	0.00	0.00	0.00
uc021ywt.1	24311	35	0.00	0.00	0.00	0.00	0.00
uc003ofk.1	24312	41	0.00	0.00	0.00	0.00	0.00
uc021ywu.1	24313	32	0.00	0.00	0.00	0.00	0.00
uc021ywv.1	24314	31	0.00	0.00	0.00	0.00	0.00
uc021yww.1	24315	34	0.00	0.00	0.00	0.00	0.00
uc021ywx.1	24316	45	0.00	0.00	0.00	0.00	0.00
uc031soa.1	24317	29	0.00	0.00	0.00	0.00	0.00
uc003ofl.1	24318	30	0.00	0.00	0.00	0.00	0.00
uc021ywy.1	24319	34	0.00	0.00	0.00	0.00	0.00
uc021phw.1	2432	73	0.00	0.80	0.00	0.00	0.00
uc011drq.1	24320	30	0.00	0.00	0.00	0.00	0.00
uc021yxa.1	24321	31	0.00	0.00	0.00	0.00	0.00
uc021yxb.1	24322	29	0.00	0.00	0.00	0.00	0.00
uc011drr.2	24323	39	0.00	0.00	0.00	0.00	0.00
uc021yxc.1	24324	30	0.00	0.00	0.00	0.00	0.00
uc003ofq.3	24325	92	1.80	0.00	0.00	0.00	0.00
uc011drs.2	24326	44	0.00	0.00	0.00	0.00	0.00
uc003ofr.3	24327	31	0.00	0.00	0.00	0.00	0.00
uc003ofs.2	24328	38	0.00	0.00	0.00	0.00	0.00
uc021yxd.1	24329	34	0.00	0.00	0.00	0.00	0.00
uc001hay.2	2433	9940	9802.02	74.22	0.09	0.12	1.28
uc001hba.3	2433	10090	9952.02	1549.13	1.92	2.43	26.25
uc001hbb.3	2433	10048	9910.02	676.33	0.84	1.06	11.51
uc001hbc.3	2433	4884	4746.02	39.12	0.10	0.13	1.39
uc001hbd.2	2433	2239	2101.02	206.64	1.21	1.53	16.58
uc009xbe.1	2433	1782	1644.02	85.45	0.64	0.81	8.76
uc010pqw.2	2433	1397	1259.02	236.68	2.31	2.93	31.70
uc010pqx.2	2433	2210	2072.02	31.08	0.18	0.23	2.53
uc010pqy.2	2433	890	752.02	0.00	0.00	0.00	0.00
uc021phx.1	2433	9112	8974.02	0.00	0.00	0.00	0.00
uc003oft.3	24330	36	0.00	0.00	0.00	0.00	0.00
uc021yxe.1	24331	59	0.00	0.00	0.00	0.00	0.00
uc021yxf.1	24332	30	0.00	0.00	0.00	0.00	0.00
uc003ofv.3	24333	31	0.00	0.00	0.00	0.00	0.00
uc021yxg.1	24334	45	0.00	0.00	0.00	0.00	0.00
uc021yxi.1	24335	36	0.00	0.00	0.00	0.00	0.00
uc021yxj.1	24336	51	0.00	0.00	0.00	0.00	0.00
uc011drt.2	24337	35	0.00	0.00	0.00	0.00	0.00
uc003ofx.2	24338	61	0.00	0.00	0.00	0.00	0.00
uc003ofy.3	24339	43	0.00	0.00	0.00	0.00	0.00
uc001hbe.1	2434	3227	3089.02	0.00	0.00	0.00	0.00
uc001hbf.1	2434	3207	3069.02	8.00	0.03	0.04	100.00
uc009xbf.1	2434	3297	3159.02	0.00	0.00	0.00	0.00
uc021phy.1	2434	2142	2004.02	0.00	0.00	0.00	0.00
uc021yxk.1	24340	36	0.00	0.00	0.00	0.00	0.00
uc003ofz.3	24341	35	0.00	0.00	0.00	0.00	0.00
uc021yxl.1	24342	43	0.00	0.00	0.00	0.00	0.00
uc003oga.3	24343	38	0.00	0.00	0.00	0.00	0.00
uc003ogb.3	24344	50	0.00	0.00	0.00	0.00	0.00
uc011dru.2	24345	62	0.00	0.00	0.00	0.00	0.00
uc011drv.1	24346	31	0.00	0.00	0.00	0.00	0.00
uc021yxm.1	24347	34	0.00	0.00	0.00	0.00	0.00
uc003ogd.1	24348	45	0.00	0.00	0.00	0.00	0.00
uc021yxn.1	24349	30	0.00	0.00	0.00	0.00	0.00
uc031pru.1	2435	2219	2081.02	20.30	0.12	0.15	100.00
uc021yxo.1	24350	43	0.00	0.00	0.00	0.00	0.00
uc021yxp.1	24351	44	0.00	0.00	0.00	0.00	0.00
uc003ogg.3	24352	41	0.00	0.00	0.00	0.00	0.00
uc003ogh.2	24353	37	0.00	0.00	0.00	0.00	0.00
uc031sob.1	24354	48	0.00	0.00	0.00	0.00	0.00
uc003ogi.2	24355	2984	2846.02	5.00	0.02	0.03	100.00
uc003ogj.2	24355	3151	3013.02	0.00	0.00	0.00	0.00
uc003ogk.3	24356	31	0.00	0.00	0.00	0.00	0.00
uc003ogl.4	24357	68	0.00	0.00	0.00	0.00	0.00
uc011drw.1	24358	32	0.00	0.00	0.00	0.00	0.00
uc003ogm.1	24359	29	0.00	0.00	0.00	0.00	0.00
uc021phz.1	2436	111	6.25	0.00	0.00	0.00	0.00
uc021yxq.1	24360	32	0.00	0.00	0.00	0.00	0.00
uc021yxr.1	24361	29	0.00	0.00	0.00	0.00	0.00
uc011drx.1	24362	31	0.00	0.00	0.00	0.00	0.00
uc011dry.2	24363	1571	1433.02	0.00	0.00	0.00	0.00
uc003ogq.2	24364	37	0.00	0.00	0.00	0.00	0.00
uc021yxs.1	24365	30	0.00	0.00	0.00	0.00	0.00
uc003ogs.3	24366	40	0.00	0.00	0.00	0.00	0.00
uc021yxt.1	24367	52	0.00	0.00	0.00	0.00	0.00
uc003ogt.3	24368	34	0.00	0.00	0.00	0.00	0.00
uc003ogu.1	24369	33	0.00	0.00	0.00	0.00	0.00
uc001hbh.3	2437	2527	2389.02	0.00	0.00	0.00	0.00
uc001hbi.3	2437	10138	10000.02	0.00	0.00	0.00	0.00
uc001hbj.3	2437	10351	10213.02	0.00	0.00	0.00	0.00
uc001hbk.1	2437	4265	4127.02	0.00	0.00	0.00	0.00
uc001hbl.2	2437	7237	7099.02	0.00	0.00	0.00	0.00
uc001hbm.2	2437	7910	7772.02	0.00	0.00	0.00	0.00
uc001hbn.1	2437	3969	3831.02	0.00	0.00	0.00	0.00
uc009xbg.1	2437	2225	2087.02	0.00	0.00	0.00	0.00
uc010pqz.2	2437	2509	2371.02	0.00	0.00	0.00	0.00
uc010pra.2	2437	10153	10015.02	0.00	0.00	0.00	0.00
uc010prb.2	2437	9960	9822.02	0.00	0.00	0.00	0.00
uc010prc.2	2437	10035	9897.02	0.00	0.00	0.00	0.00
uc021yxu.1	24370	32	0.00	0.00	0.00	0.00	0.00
uc003ogw.3	24371	39	0.00	0.00	0.00	0.00	0.00
uc003ogx.1	24372	106	4.71	0.00	0.00	0.00	0.00
uc021yxv.1	24373	32	0.00	0.00	0.00	0.00	0.00
uc031soc.1	24374	48	0.00	0.00	0.00	0.00	0.00
uc003ogz.3	24375	51	0.00	0.00	0.00	0.00	0.00
uc003oha.3	24376	37	0.00	0.00	0.00	0.00	0.00
uc021yxw.1	24377	30	0.00	0.00	0.00	0.00	0.00
uc021yxx.1	24378	42	0.00	0.00	0.00	0.00	0.00
uc021yxy.1	24379	76	0.00	0.00	0.00	0.00	0.00
uc001hbo.2	2438	6657	6519.02	0.00	0.00	0.00	0.00
uc009xbh.2	2438	6954	6816.02	0.00	0.00	0.00	0.00
uc003ohc.2	24380	46	0.00	0.00	0.00	0.00	0.00
uc003ohd.2	24381	69	0.00	0.00	0.00	0.00	0.00
uc003ohe.3	24382	38	0.00	0.00	0.00	0.00	0.00
uc003ohf.1	24383	30	0.00	0.00	0.00	0.00	0.00
uc021yxz.1	24384	31	0.00	0.00	0.00	0.00	0.00
uc021yya.1	24385	34	0.00	0.00	0.00	0.00	0.00
uc021yyb.1	24386	39	0.00	0.00	0.00	0.00	0.00
uc021yyc.1	24387	68	0.00	0.00	0.00	0.00	0.00
uc031sod.1	24388	38	0.00	0.00	0.00	0.00	0.00
uc021yyd.1	24389	30	0.00	0.00	0.00	0.00	0.00
uc001hbp.1	2439	2524	2386.02	1.00	0.01	0.01	100.00
uc021yye.1	24390	27	0.00	0.00	0.00	0.00	0.00
uc003ohj.3	24391	52	0.00	0.00	0.00	0.00	0.00
uc011drz.2	24392	49	0.00	0.00	0.00	0.00	0.00
uc021yyf.1	24393	29	0.00	0.00	0.00	0.00	0.00
uc021yyg.1	24394	42	0.00	0.00	0.00	0.00	0.00
uc021yyh.1	24395	45	0.00	0.00	0.00	0.00	0.00
uc031soe.1	24396	30	0.00	0.00	0.00	0.00	0.00
uc031sof.1	24397	54	0.00	0.00	0.00	0.00	0.00
uc003ohl.2	24398	35	0.00	0.00	0.00	0.00	0.00
uc021yyi.1	24399	41	0.00	0.00	0.00	0.00	0.00
uc001auo.3	244	1518	1380.02	0.00	0.00	0.00	0.00
uc001hbq.1	2440	3960	3822.02	0.00	0.00	0.00	0.00
uc001hbr.3	2440	7670	7532.02	0.00	0.00	0.00	0.00
uc001hbs.3	2440	7393	7255.02	8.00	0.01	0.02	100.00
uc009xbi.3	2440	1440	1302.02	0.00	0.00	0.00	0.00
uc011dsa.1	24400	41	0.00	0.00	0.00	0.00	0.00
uc031sog.1	24401	30	0.00	0.00	0.00	0.00	0.00
uc003ohn.3	24402	35	0.00	0.00	0.00	0.00	0.00
uc003ohp.2	24403	88	1.31	0.00	0.00	0.00	0.00
uc011dsb.2	24404	34	0.00	0.00	0.00	0.00	0.00
uc021yyj.1	24405	41	0.00	0.00	0.00	0.00	0.00
uc003ohr.2	24406	51	0.00	0.00	0.00	0.00	0.00
uc003ohs.3	24407	40	0.00	0.00	0.00	0.00	0.00
uc021yyk.1	24408	44	0.00	0.00	0.00	0.00	0.00
uc003ohu.3	24409	78	0.00	0.00	0.00	0.00	0.00
uc001hbt.3	2441	1350	1212.02	139.00	1.41	1.79	100.00
uc003ohv.3	24410	52	0.00	0.00	0.00	0.00	0.00
uc021yyl.1	24411	31	0.00	0.00	0.00	0.00	0.00
uc011dsc.2	24412	54	0.00	0.00	0.00	0.00	0.00
uc003ohw.3	24413	67	0.00	0.00	0.00	0.00	0.00
uc003ohx.2	24414	48	0.00	0.00	0.00	0.00	0.00
uc011dsd.1	24415	31	0.00	0.00	0.00	0.00	0.00
uc003ohy.3	24416	59	0.00	0.00	0.00	0.00	0.00
uc003ohz.3	24417	139	19.67	0.00	0.00	0.00	0.00
uc031soh.1	24418	29	0.00	0.00	0.00	0.00	0.00
uc011dse.1	24419	41	0.00	0.00	0.00	0.00	0.00
uc001hbu.2	2442	4423	4285.02	2257.97	6.48	8.21	79.21
uc001hbv.2	2442	4309	4171.02	401.22	1.18	1.50	14.46
uc010prd.2	2442	4648	4510.02	45.88	0.13	0.16	1.53
uc010pre.2	2442	4364	4226.02	134.83	0.39	0.50	4.80
uc021yym.1	24420	44	0.00	0.00	0.00	0.00	0.00
uc021yyn.1	24421	32	0.00	0.00	0.00	0.00	0.00
uc021yyo.1	24422	39	0.00	0.00	0.00	0.00	0.00
uc003oid.3	24423	61	0.00	0.00	0.00	0.00	0.00
uc011dsf.2	24424	48	0.00	0.00	0.00	0.00	0.00
uc011dsg.1	24425	32	0.00	0.00	0.00	0.00	0.00
uc003oie.3	24426	40	0.00	0.00	0.00	0.00	0.00
uc003oif.3	24427	107	4.99	0.00	0.00	0.00	0.00
uc011dsh.2	24428	37	0.00	0.00	0.00	0.00	0.00
uc003oih.3	24429	37	0.00	0.00	0.00	0.00	0.00
uc001hbw.3	2443	7926	7788.02	392.42	0.62	0.79	54.84
uc001hbx.3	2443	7791	7653.02	72.83	0.12	0.15	10.36
uc001hby.1	2443	1044	906.02	28.98	0.39	0.50	34.81
uc021yyp.1	24430	49	0.00	0.00	0.00	0.00	0.00
uc011dsi.2	24431	51	0.00	0.00	0.00	0.00	0.00
uc011dsj.1	24432	33	0.00	0.00	0.00	0.00	0.00
uc011dsk.2	24433	67	0.00	0.00	0.00	0.00	0.00
uc021yyq.1	24434	40	0.00	0.00	0.00	0.00	0.00
uc003oik.3	24435	75	0.00	0.00	0.00	0.00	0.00
uc031soi.1	24436	46	0.00	0.00	0.00	0.00	0.00
uc003oil.1	24437	31	0.00	0.00	0.00	0.00	0.00
uc003oim.3	24438	46	0.00	0.00	0.00	0.00	0.00
uc003oin.3	24439	6593	6455.02	133.74	0.25	0.32	100.00
uc001hca.3	2444	2697	2559.02	3.33	0.02	0.02	17.56
uc001hcb.2	2444	2818	2680.02	0.00	0.00	0.00	0.00
uc001hcc.2	2444	2738	2600.02	0.00	0.00	0.00	0.00
uc001hcd.3	2444	3664	3526.02	0.00	0.00	0.00	0.00
uc010prf.2	2444	3357	3219.02	9.92	0.04	0.05	41.60
uc021pia.1	2444	4021	3883.02	11.75	0.04	0.05	40.83
uc031prv.1	2444	2420	2282.02	0.00	0.00	0.00	0.00
uc031soj.1	24440	55	0.00	0.00	0.00	0.00	0.00
uc031sok.1	24441	26	0.00	0.00	0.00	0.00	0.00
uc021yyr.1	24442	80	0.00	0.00	0.00	0.00	0.00
uc003oio.4	24443	4189	4051.02	0.00	0.00	0.00	0.00
uc003oip.4	24443	3763	3625.02	0.00	0.00	0.00	0.00
uc003oiq.4	24443	3528	3390.02	0.00	0.00	0.00	0.00
uc010jvh.4	24443	4221	4083.02	0.00	0.00	0.00	0.00
uc010jvi.4	24443	3998	3860.02	0.00	0.00	0.00	0.00
uc010jvk.1	24443	1004	866.02	0.00	0.00	0.00	0.00
uc011dsl.3	24443	3331	3193.02	0.00	0.00	0.00	0.00
uc011dsm.3	24443	3394	3256.02	0.00	0.00	0.00	0.00
uc011dsn.3	24443	4080	3942.02	0.00	0.00	0.00	0.00
uc031sol.1	24443	3078	2940.02	2.00	0.01	0.01	100.00
uc031som.1	24443	3604	3466.02	0.00	0.00	0.00	0.00
uc003oit.3	24444	2031	1893.02	3308.77	21.50	27.25	12.56
uc003oiu.3	24444	1879	1741.02	3525.17	24.91	31.56	14.55
uc003oiv.3	24444	1998	1860.02	0.00	0.00	0.00	0.00
uc003oiw.3	24444	1884	1746.02	86.81	0.61	0.78	0.36
uc003oix.3	24444	1885	1747.02	6266.91	44.13	55.92	25.78
uc003oiy.3	24444	1771	1633.02	563.51	4.25	5.38	2.48
uc003oiz.3	24444	2198	2060.02	237.39	1.42	1.80	0.83
uc003oja.3	24444	2165	2027.02	0.00	0.00	0.00	0.00
uc003ojc.3	24444	1887	1749.02	66.79	0.47	0.60	0.27
uc003ojd.3	24444	1679	1541.02	521.81	4.17	5.28	2.43
uc011dso.2	24444	1925	1787.02	0.50	0.00	0.00	0.00
uc011dsp.2	24444	1809	1671.02	9467.82	69.71	88.33	40.72
uc003ojf.3	24445	1244	1106.02	27.18	0.30	0.38	3.15
uc003ojg.3	24445	992	854.02	513.43	7.40	9.37	77.04
uc003ojh.3	24445	932	794.02	66.21	1.03	1.30	10.69
uc003oji.4	24445	1180	1042.02	74.20	0.88	1.11	9.13
uc003ojj.3	24446	2090	1952.02	454.00	2.86	3.63	100.00
uc021yys.1	24447	1470	1332.02	259.00	2.39	3.03	100.00
uc003ojl.3	24448	2410	2272.02	2024.54	10.96	13.89	0.75
uc003ojm.3	24448	813	675.03	1715.63	31.27	39.62	2.14
uc003ojn.3	24448	660	522.04	60168.11	1418.01	1796.72	97.03
