transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc011hql.1	26103	1067	924.43	0.00	0.00	0.00	0.00
uc011hqm.1	26103	78	0.00	0.00	0.00	0.00	0.00
uc011hqk.1	26104	76	0.00	0.25	0.00	0.00	0.00
uc011hqn.2	26105	1449	1306.43	5.73	0.06	0.07	100.00
uc011hqo.2	26105	1603	1460.43	0.00	0.00	0.00	0.00
uc021zrr.1	26105	1483	1340.43	0.00	0.00	0.00	0.00
uc011hqp.2	26106	1412	1269.43	0.00	0.00	0.00	0.00
uc011hqq.2	26106	1457	1314.43	0.00	0.00	0.00	0.00
uc011hqr.1	26106	1327	1184.43	0.00	0.00	0.00	0.00
uc011hqs.2	26106	1510	1367.43	41.82	0.40	0.51	47.42
uc011hqt.2	26106	1465	1322.43	44.85	0.44	0.57	52.58
uc011hqu.2	26107	1474	1331.43	6.90	0.07	0.09	12.26
uc011hqv.2	26107	1423	1280.43	47.48	0.49	0.62	87.74
uc011hqw.2	26107	186	49.74	0.00	0.00	0.00	0.00
uc011hqx.2	26107	317	174.81	0.00	0.00	0.00	0.00
uc011hqy.2	26107	565	422.48	0.00	0.00	0.00	0.00
uc011hqz.2	26107	434	291.53	0.00	0.00	0.00	0.00
uc011hra.3	26108	1686	1543.43	7.14	0.06	0.08	100.00
uc011hrb.2	26109	1333	1190.43	1.56	0.02	0.02	100.00
uc021pjn.1	2611	260	118.58	0.00	0.00	0.00	0.00
uc011hrc.2	26110	894	751.43	10.93	0.19	0.24	34.10
uc011hrd.2	26110	848	705.44	19.82	0.37	0.47	65.90
uc011hrg.2	26111	648	505.46	0.00	0.00	0.00	0.00
uc011hrh.2	26111	603	460.47	0.00	0.00	0.00	0.00
uc011hri.2	26111	739	596.45	0.00	0.00	0.00	0.00
uc011hrj.2	26111	603	460.47	0.00	0.00	0.00	100.00
uc011hrk.2	26111	532	389.49	0.00	0.00	0.00	0.00
uc011hrl.2	26111	653	510.46	0.00	0.00	0.00	0.00
uc011hrm.2	26111	560	417.48	0.00	0.00	0.00	0.00
uc011hrn.2	26111	609	466.47	0.00	0.00	0.00	0.00
uc011hro.2	26111	559	416.48	0.00	0.00	0.00	0.00
uc011hrp.2	26111	676	533.45	0.00	0.00	0.00	0.00
uc021zrs.1	26111	769	626.44	0.00	0.00	0.00	0.00
uc021zrt.1	26111	489	346.50	0.00	0.00	0.00	0.00
uc011hrq.2	26112	503	360.50	0.00	0.00	0.00	100.00
uc011hrr.1	26113	1054	911.43	0.90	0.01	0.02	37.54
uc011hrs.1	26113	1109	966.43	1.60	0.02	0.03	62.46
uc011hrt.1	26113	875	732.44	0.00	0.00	0.00	0.00
uc011hru.2	26114	1491	1348.43	12.03	0.12	0.15	1.61
uc011hrv.2	26114	639	496.46	5.38	0.14	0.18	1.95
uc011hrw.2	26114	503	360.50	193.02	7.02	8.92	96.36
uc031sui.1	26114	617	474.47	0.24	0.01	0.01	0.09
uc011hrx.1	26115	2119	1976.43	483.43	3.21	4.08	45.40
uc011hry.2	26115	6921	6778.43	1048.29	2.03	2.58	28.71
uc011hrz.2	26115	6958	6815.43	950.73	1.83	2.32	25.89
uc011hsa.2	26116	132	11.66	60.50	68.06	86.46	100.00
uc011hsb.2	26117	3660	3517.43	219.77	0.82	1.04	23.65
uc011hsc.2	26117	3832	3689.43	19.25	0.07	0.09	1.97
uc011hsd.2	26117	3814	3671.43	234.98	0.84	1.07	24.23
uc011hse.2	26117	3790	3647.43	146.67	0.53	0.67	15.22
uc011hsf.2	26117	3643	3500.43	296.88	1.11	1.41	32.10
uc011hsg.2	26117	3121	2978.43	22.19	0.10	0.12	2.82
uc011hsi.3	26118	722	579.45	10.93	0.25	0.31	76.12
uc011hsj.2	26118	790	647.44	0.40	0.01	0.01	2.52
uc031suj.1	26118	723	580.45	3.07	0.07	0.09	21.36
uc011hsk.1	26119	2475	2332.43	283.57	1.59	2.03	100.00
uc001hoh.3	2612	5459	5316.43	1526.87	3.77	4.79	97.09
uc009xef.3	2612	5263	5120.43	44.13	0.11	0.14	2.91
uc010pvc.2	2612	5312	5169.43	0.00	0.00	0.00	0.00
uc011hsl.2	26120	2769	2626.43	28.97	0.14	0.18	20.23
uc011hsm.2	26120	2662	2519.43	28.25	0.15	0.19	20.57
uc011hsn.2	26120	2659	2516.43	33.47	0.17	0.22	24.40
uc011hso.2	26120	2793	2650.43	13.29	0.07	0.08	9.20
uc021zru.1	26120	2445	2302.43	32.13	0.18	0.23	25.60
uc011hsp.1	26121	1339	1196.43	0.00	0.00	0.00	0.00
uc011hsq.2	26121	1360	1217.43	7.05	0.08	0.10	0.25
uc011hsr.1	26121	1128	985.43	471.74	6.28	7.98	20.84
uc011hst.1	26121	774	631.44	0.00	0.00	0.00	0.00
uc021zrv.1	26121	1077	934.43	55.77	0.78	0.99	2.60
uc031suk.1	26121	386	243.58	0.00	0.00	0.00	0.00
uc031sul.1	26121	458	315.52	527.42	21.93	27.85	72.75
uc031sum.1	26121	1284	1141.43	28.17	0.32	0.41	1.07
uc031sun.1	26121	1430	1287.43	73.09	0.74	0.95	2.47
uc031suo.1	26121	1094	951.43	0.00	0.00	0.00	0.00
uc031sup.1	26121	799	656.44	0.26	0.01	0.01	0.02
uc011hsu.2	26122	738	595.45	0.00	0.00	0.00	0.00
uc011hsv.1	26122	830	687.44	0.95	0.02	0.02	38.92
uc011hsw.1	26122	950	807.43	1.76	0.03	0.04	61.08
uc011hsx.2	26123	2270	2127.43	24.10	0.15	0.19	4.91
uc011hsy.2	26123	2146	2003.43	0.00	0.00	0.00	0.00
uc011hsz.2	26123	2019	1876.43	159.39	1.11	1.42	36.79
uc011htb.2	26123	2338	2195.43	0.00	0.00	0.00	0.00
uc011htc.2	26123	1895	1752.43	235.87	1.77	2.24	58.30
uc011htg.1	26123	571	428.48	0.00	0.00	0.00	0.00
uc011htd.2	26124	913	770.43	4.62	0.08	0.10	100.00
uc021zrw.1	26125	63	0.00	0.00	0.00	0.00	0.00
uc011hte.1	26126	898	755.43	0.29	0.00	0.01	100.00
uc011htf.1	26126	1149	1006.43	0.00	0.00	0.00	0.00
uc011htk.1	26126	402	259.56	0.00	0.00	0.00	0.00
uc011htl.1	26126	493	350.50	0.00	0.00	0.00	0.00
uc011hth.1	26127	637	494.46	0.00	0.00	0.00	0.00
uc011hti.1	26127	652	509.46	0.00	0.00	0.00	0.00
uc011htj.1	26127	754	611.44	0.00	0.00	0.00	0.00
uc011htm.2	26128	932	789.43	0.04	0.00	0.00	100.00
uc011htn.2	26128	992	849.43	0.00	0.00	0.00	0.00
uc011hto.2	26129	2416	2273.43	0.00	0.00	0.00	0.00
uc011htp.2	26129	2435	2292.43	0.00	0.00	0.00	0.00
uc011htq.2	26129	2284	2141.43	0.34	0.00	0.00	4.86
uc011htr.2	26129	2344	2201.43	0.00	0.00	0.00	0.00
uc011hts.2	26129	2303	2160.43	0.00	0.00	0.00	0.00
uc011htt.2	26129	2560	2417.43	7.52	0.04	0.05	95.14
uc021zrx.1	26129	790	647.44	0.00	0.00	0.00	0.00
uc001hoj.3	2613	2101	1958.43	2263.32	15.16	19.26	100.00
uc011htu.2	26130	1686	1543.43	16.80	0.14	0.18	71.89
uc011htv.2	26130	1351	1208.43	5.14	0.06	0.07	28.11
uc011htw.2	26131	1265	1122.43	1281.00	14.97	19.02	99.82
uc011htx.2	26131	1560	1417.43	2.90	0.03	0.03	0.18
uc011htz.2	26132	2787	2644.43	0.00	0.00	0.00	0.00
uc011hua.2	26132	2790	2647.43	27.57	0.14	0.17	44.13
uc011hub.2	26132	2945	2802.43	19.78	0.09	0.12	29.92
uc011huc.2	26132	2751	2608.43	2.10	0.01	0.01	3.42
uc011hud.1	26132	2412	2269.43	0.00	0.00	0.00	0.00
uc011hue.1	26132	5211	5068.43	0.00	0.00	0.00	0.00
uc011huf.2	26132	2233	2090.43	11.11	0.07	0.09	22.53
uc011huh.2	26133	2914	2771.43	9.71	0.05	0.06	95.48
uc011hui.1	26133	2246	2103.43	0.35	0.00	0.00	4.52
uc011huj.1	26133	1625	1482.43	0.00	0.00	0.00	0.00
uc011huk.2	26134	959	816.43	41.76	0.67	0.85	16.97
uc011hul.2	26134	4308	4165.43	1042.25	3.28	4.17	83.03
uc011hum.1	26134	2184	2041.43	0.00	0.00	0.00	0.00
uc011hun.2	26135	880	737.43	320.00	5.69	7.23	100.00
uc011huo.2	26136	2088	1945.43	846.75	5.71	7.25	100.00
uc011hut.2	26137	2643	2500.43	0.00	0.00	0.00	0.00
uc011huu.2	26137	2646	2503.43	0.00	0.00	0.00	0.00
uc011huv.2	26137	2517	2374.43	2.64	0.01	0.02	100.00
uc011huy.2	26138	1840	1697.43	4.69	0.04	0.05	0.60
uc011huz.2	26138	4170	4027.43	105.92	0.34	0.44	5.67
uc011hva.2	26138	4030	3887.43	1387.61	4.68	5.95	77.00
uc011hvb.2	26138	3982	3839.43	212.81	0.73	0.92	11.96
uc011hvc.2	26138	3880	3737.43	0.00	0.00	0.00	0.00
uc011hvd.1	26138	1454	1311.43	29.02	0.29	0.37	4.77
uc011hve.1	26139	1611	1468.43	5.39	0.05	0.06	38.57
uc011hvf.2	26139	2057	1914.43	0.00	0.00	0.00	0.00
uc011hvh.2	26139	2016	1873.43	0.32	0.00	0.00	1.79
uc011hvi.2	26139	1872	1729.43	0.00	0.00	0.00	0.00
uc011hvj.2	26139	2867	2724.43	0.00	0.00	0.00	0.00
uc011hvk.2	26139	2471	2328.43	4.13	0.02	0.03	18.64
uc011hvl.2	26139	2866	2723.43	0.00	0.00	0.00	0.00
uc011hvn.2	26139	4119	3976.43	0.00	0.00	0.00	0.00
uc011hvo.2	26139	1888	1745.43	3.57	0.03	0.03	21.52
uc011hvp.1	26139	1090	947.43	0.27	0.00	0.00	2.95
uc011hvq.1	26139	2144	2001.43	2.96	0.02	0.02	15.53
uc011hvr.2	26139	2646	2503.43	0.24	0.00	0.00	0.99
uc001hok.3	2614	2940	2797.43	1485.79	6.97	8.85	73.61
uc001hol.3	2614	2866	2723.43	11.49	0.06	0.07	0.58
uc010pvd.2	2614	2667	2524.43	31.66	0.16	0.21	1.74
uc010pve.2	2614	2616	2473.43	81.06	0.43	0.55	4.54
uc010pvf.2	2614	2343	2200.43	0.00	0.00	0.00	0.00
uc010pvg.2	2614	962	819.43	115.43	1.85	2.35	19.52
uc011hvg.1	26140	1865	1722.43	57.61	0.44	0.56	100.00
uc011hvs.2	26141	1568	1425.43	542.27	4.99	6.34	100.00
uc011hvt.2	26141	1471	1328.43	0.00	0.00	0.00	0.00
uc021zry.1	26142	102	2.04	0.00	0.00	0.00	0.00
uc011hvw.1	26143	4187	4044.43	680.07	2.21	2.80	53.58
uc011hvx.1	26143	3875	3732.43	543.65	1.91	2.43	46.42
uc011hvy.1	26143	3752	3609.43	0.00	0.00	0.00	0.00
uc011hwa.1	26144	1590	1447.43	58.13	0.53	0.67	57.29
uc011hwb.1	26144	1155	1012.43	4.50	0.06	0.07	6.34
uc011hwe.1	26144	1567	1424.43	26.61	0.25	0.31	26.65
uc011hwg.1	26144	696	553.45	3.77	0.09	0.11	9.73
uc011hwf.2	26145	1805	1662.43	29.02	0.23	0.29	30.72
uc011hwh.2	26145	1351	1208.43	11.77	0.13	0.16	17.13
uc011hwi.1	26145	1459	1316.43	0.00	0.00	0.00	0.00
uc011hwj.2	26145	1620	1477.43	30.38	0.27	0.34	36.17
uc011hwk.2	26145	1632	1489.43	2.56	0.02	0.03	3.02
uc011hwl.1	26145	1278	1135.43	8.36	0.10	0.12	12.95
uc011hwm.2	26146	2041	1898.43	0.00	0.00	0.00	100.00
uc011hww.1	26147	3143	3000.43	0.50	0.00	0.00	6.70
uc011hwx.1	26147	2756	2613.43	3.97	0.02	0.03	61.46
uc011hwy.1	26147	13143	13000.43	8.08	0.01	0.01	25.14
uc011hwz.1	26147	784	641.44	0.00	0.00	0.00	0.00
uc021zrz.1	26147	1166	1023.43	0.00	0.00	0.00	0.00
uc031suq.1	26147	3143	3000.43	0.50	0.00	0.00	6.70
uc011hwp.2	26148	1632	1489.43	2.56	0.02	0.03	100.00
uc011hwq.2	26149	5427	5284.43	30.05	0.07	0.09	31.89
uc011hwr.2	26149	5288	5145.43	12.01	0.03	0.04	13.08
uc011hws.1	26149	1064	921.43	2.35	0.03	0.04	14.31
uc011hwt.3	26149	847	704.44	5.12	0.10	0.12	40.73
uc021pjo.1	2615	138	14.80	0.00	0.00	0.00	0.00
uc021zsa.1	26150	2131	1988.43	0.00	0.00	0.00	0.00
uc021zsb.1	26150	2041	1898.43	0.00	0.00	0.00	0.00
uc021zsc.1	26150	2444	2301.43	7.99	0.05	0.06	100.00
uc011hxa.1	26151	1049	906.43	0.00	0.00	0.00	0.00
uc011hxb.2	26151	2613	2470.43	208.65	1.11	1.41	9.87
uc011hxc.2	26151	2622	2479.43	602.00	3.18	4.05	28.39
uc011hxd.1	26151	1316	1173.43	0.04	0.00	0.00	0.00
uc011hxe.2	26151	1167	1024.43	540.97	6.93	8.80	61.74
uc011hxf.2	26152	1357	1214.43	72.25	0.78	0.99	100.00
uc011hxg.2	26153	2778	2635.43	0.00	0.00	0.00	0.00
uc011hxh.2	26153	1931	1788.43	0.00	0.00	0.00	0.00
uc011hxi.2	26153	1722	1579.43	0.12	0.00	0.00	60.27
uc011hxj.2	26153	548	405.48	0.00	0.00	0.00	0.00
uc021zsd.1	26153	599	456.47	0.00	0.00	0.00	0.00
uc021zse.1	26153	1057	914.43	0.05	0.00	0.00	39.73
uc021zsf.1	26153	1126	983.43	0.00	0.00	0.00	0.00
uc011hxk.2	26154	1842	1699.43	0.00	0.00	0.00	0.00
uc011hxl.2	26154	2063	1920.43	0.00	0.00	0.00	0.00
uc011hxo.2	26154	2053	1910.43	13.85	0.10	0.12	83.13
uc011hxq.1	26154	1437	1294.43	1.90	0.02	0.02	16.87
uc021zsg.1	26154	1120	977.43	0.00	0.00	0.00	0.00
uc011hxn.2	26155	4404	4261.43	0.00	0.00	0.00	100.00
uc011hxr.1	26155	1311	1168.43	0.00	0.00	0.00	0.00
uc011hxs.1	26155	1567	1424.43	0.00	0.00	0.00	0.00
uc011hxu.2	26156	2259	2116.43	12.51	0.08	0.10	14.64
uc011hxv.2	26156	2169	2026.43	0.00	0.00	0.00	0.00
uc011hxx.2	26156	2454	2311.43	0.00	0.00	0.00	0.00
uc011hxy.2	26156	2044	1901.43	65.52	0.45	0.57	85.36
uc011hxz.1	26156	1371	1228.43	0.00	0.00	0.00	0.00
uc011hya.2	26156	1332	1189.43	0.00	0.00	0.00	0.00
uc011hyb.2	26157	1137	994.43	264.43	3.49	4.43	100.00
uc031sur.1	26157	1437	1294.43	0.00	0.00	0.00	0.00
uc011hyd.2	26158	1673	1530.43	0.00	0.00	0.00	0.00
uc011hye.2	26158	1646	1503.43	0.00	0.00	0.00	0.00
uc011hyf.2	26158	1576	1433.43	0.00	0.00	0.00	0.00
uc011hyg.2	26158	1508	1365.43	1.07	0.01	0.01	100.00
uc011hyh.2	26158	1321	1178.43	0.00	0.00	0.00	0.00
uc011hyi.2	26158	1355	1212.43	0.00	0.00	0.00	0.00
uc011hyj.2	26158	1108	965.43	0.00	0.00	0.00	0.00
uc011hyk.2	26158	1353	1210.43	0.00	0.00	0.00	0.00
uc011hyl.2	26158	1556	1413.43	0.00	0.00	0.00	0.00
uc011hym.2	26158	1511	1368.43	0.00	0.00	0.00	0.00
uc011hyn.2	26158	1438	1295.43	0.00	0.00	0.00	0.00
uc011hyo.2	26158	1466	1323.43	0.00	0.00	0.00	0.00
uc011hyp.2	26158	1348	1205.43	0.00	0.00	0.00	0.00
uc011hyq.2	26158	1411	1268.43	0.00	0.00	0.00	0.00
uc011hyr.2	26158	1463	1320.43	0.00	0.00	0.00	0.00
uc011hys.2	26158	1264	1121.43	0.00	0.00	0.00	0.00
uc011hyt.2	26158	1112	969.43	0.00	0.00	0.00	0.00
uc011hyu.2	26158	619	476.46	0.00	0.00	0.00	0.00
uc011hyv.2	26158	541	398.48	0.00	0.00	0.00	0.00
uc021zsh.1	26158	1732	1589.43	0.00	0.00	0.00	0.00
uc021zsi.1	26158	1680	1537.43	0.00	0.00	0.00	0.00
uc021zsj.1	26158	1680	1537.43	0.00	0.00	0.00	0.00
uc021zsk.1	26158	1660	1517.43	0.00	0.00	0.00	0.00
uc021zsl.1	26158	1628	1485.43	0.00	0.00	0.00	0.00
uc021zsm.1	26158	1365	1222.43	0.00	0.00	0.00	0.00
uc011hyw.1	26159	3231	3088.43	426.54	1.81	2.30	75.77
uc011hyx.2	26159	1564	1421.43	62.78	0.58	0.74	24.23
uc001hom.2	2616	1637	1494.43	468.85	4.12	5.23	50.85
uc031pse.1	2616	1496	1353.43	15.07	0.15	0.19	1.80
uc031psf.1	2616	1915	1772.43	25.79	0.19	0.24	2.36
uc031psg.1	2616	1590	1447.43	6.03	0.05	0.07	0.68
uc031psh.1	2616	3214	3071.43	307.03	1.31	1.67	16.20
uc031psi.1	2616	905	762.43	132.20	2.27	2.89	28.11
uc011hyy.2	26160	1501	1358.43	243.43	2.35	2.99	100.00
uc011hza.2	26160	1472	1329.43	0.00	0.00	0.00	0.00
uc011hzb.2	26161	1752	1609.43	13.95	0.11	0.14	46.81
uc011hzc.2	26161	5075	4932.43	8.76	0.02	0.03	9.59
uc011hzd.2	26161	6762	6619.43	0.00	0.00	0.00	0.00
uc011hze.2	26161	6314	6171.43	0.00	0.00	0.00	0.00
uc011hzf.2	26161	6212	6069.43	0.00	0.00	0.00	0.00
uc011hzg.1	26161	918	775.43	6.26	0.11	0.13	43.60
uc011hzh.2	26161	3073	2930.43	0.00	0.00	0.00	0.00
uc011hzi.2	26162	2148	2005.43	0.00	0.00	0.00	0.00
uc011hzk.2	26162	753	610.44	0.00	0.00	0.00	0.00
uc021zsn.1	26162	727	584.45	0.00	0.00	0.00	0.00
uc021zso.1	26163	616	473.47	0.00	0.00	0.00	100.00
uc011hzl.2	26164	1368	1225.43	7.43	0.08	0.10	50.64
uc011hzm.2	26164	846	703.44	0.00	0.00	0.00	0.00
uc011hzn.3	26164	845	702.44	0.00	0.00	0.00	0.00
uc011hzo.2	26164	738	595.45	3.52	0.08	0.10	49.36
uc011hzp.2	26165	1312	1169.43	2623.02	29.42	37.37	100.00
uc021zsp.1	26166	108	3.14	0.00	0.00	0.00	0.00
uc011hzq.2	26167	1193	1050.43	496.03	6.19	7.87	100.00
uc011hzr.1	26168	935	792.43	0.00	0.00	0.00	0.00
uc011hzs.1	26168	941	798.43	0.00	0.00	0.00	0.00
uc011hzt.2	26168	880	737.43	30.94	0.55	0.70	100.00
uc011hzu.2	26169	779	636.44	0.00	0.00	0.00	0.00
uc011hzv.2	26169	645	502.46	320.15	8.36	10.62	58.41
uc011hzw.2	26169	1180	1037.43	459.39	5.81	7.38	40.59
uc011hzx.2	26169	5452	5309.43	57.94	0.14	0.18	1.00
uc001hop.4	2617	6884	6741.43	1144.84	2.23	2.83	26.04
uc001hoq.4	2617	6836	6693.43	2175.79	4.26	5.42	49.84
uc009xei.2	2617	1592	1449.43	162.49	1.47	1.87	17.19
uc021pjp.1	2617	7078	6935.43	65.42	0.12	0.16	1.45
uc021pjs.1	2617	274	132.28	1.06	0.10	0.13	1.23
uc021pjt.1	2617	3001	2858.43	79.36	0.36	0.46	4.26
uc011hzy.2	26170	1152	1009.43	0.97	0.01	0.02	100.00
uc011hzz.1	26171	1122	979.43	0.00	0.00	0.00	0.00
uc011iaa.1	26171	2048	1905.43	0.85	0.01	0.01	100.00
uc011iab.2	26172	1388	1245.43	80.01	0.84	1.07	81.26
uc011iac.1	26172	2697	2554.43	0.00	0.00	0.00	0.00
uc011iad.1	26172	1095	952.43	0.00	0.00	0.00	0.00
uc011iae.1	26172	2540	2397.43	0.00	0.00	0.00	0.00
uc011iaf.2	26172	5588	5445.43	0.00	0.00	0.00	0.00
uc011iag.2	26172	5679	5536.43	82.01	0.19	0.25	18.74
uc011iah.2	26173	1135	992.43	603.70	7.98	10.14	95.76
uc011iai.2	26173	1602	1459.43	28.13	0.25	0.32	3.03
uc011iaj.2	26173	1357	1214.43	9.29	0.10	0.13	1.20
uc021zsq.1	26174	1333	1190.43	0.70	0.01	0.01	14.57
uc021zsr.1	26174	1498	1355.43	1.12	0.01	0.01	20.53
uc021zss.1	26174	1272	1129.43	0.98	0.01	0.01	21.54
uc021zst.1	26174	1360	1217.43	2.12	0.02	0.03	43.36
uc011iak.2	26175	2183	2040.43	211.81	1.36	1.73	15.20
uc011ial.2	26175	2974	2831.43	1639.20	7.59	9.65	84.80
uc011iam.2	26176	1086	943.43	19.21	0.27	0.34	5.14
uc011ian.2	26176	1048	905.43	340.31	4.93	6.26	94.86
uc011iap.2	26177	3690	3547.43	158.02	0.58	0.74	100.00
uc021zsu.1	26177	3591	3448.43	0.00	0.00	0.00	0.00
uc011iaq.2	26178	4651	4508.43	0.00	0.00	0.00	0.00
uc011iar.2	26178	1743	1600.43	0.00	0.00	0.00	0.00
uc011ias.2	26178	761	618.44	0.00	0.00	0.00	0.00
uc011iat.2	26178	680	537.45	0.00	0.00	0.00	0.00
uc011iau.2	26178	644	501.46	0.00	0.00	0.00	0.00
uc011iav.2	26178	1412	1269.43	116.79	1.21	1.53	100.00
uc011iaw.2	26178	1493	1350.43	0.00	0.00	0.00	0.00
uc011iax.1	26179	1122	979.43	214.85	2.88	3.66	100.00
uc011iay.1	26179	1343	1200.43	0.00	0.00	0.00	0.00
uc021pjq.1	2618	85	0.00	0.00	0.00	0.00	0.00
uc011iaz.1	26180	4907	4764.43	264.51	0.73	0.93	30.22
uc011ibb.2	26180	4807	4664.43	0.00	0.00	0.00	0.00
uc011ibc.2	26180	3547	3404.43	0.00	0.00	0.00	0.00
uc011ibd.2	26180	3637	3494.43	0.00	0.00	0.00	0.00
uc021zsv.1	26180	4602	4459.43	3.30	0.01	0.01	0.40
uc021zsw.1	26180	3210	3067.43	391.02	1.67	2.12	69.38
uc011iba.1	26181	1368	1225.43	126.60	1.36	1.72	100.00
uc011ibe.1	26182	3485	3342.43	66.14	0.26	0.33	86.10
uc011ibf.1	26182	3492	3349.43	0.00	0.00	0.00	0.00
uc011ibg.2	26182	995	852.43	2.72	0.04	0.05	13.90
uc011ibh.2	26183	1697	1554.43	1427.98	12.05	15.31	99.87
uc011ibi.2	26183	975	832.43	1.03	0.02	0.02	0.13
uc021zsx.1	26183	1788	1645.43	0.00	0.00	0.00	0.00
uc021zsy.1	26183	1712	1569.43	0.00	0.00	0.00	0.00
uc011ibk.2	26184	997	854.43	0.00	0.00	0.00	0.00
uc011ibl.2	26184	4055	3912.43	115.62	0.39	0.49	100.00
uc011ibm.2	26184	4187	4044.43	0.00	0.00	0.00	0.00
uc011ibn.1	26184	672	529.46	0.00	0.00	0.00	0.00
uc021zsz.2	26184	480	337.51	0.00	0.00	0.00	0.00
uc011ibo.2	26185	364	221.62	6.00	0.36	0.45	100.00
uc011ibp.1	26186	1987	1844.43	0.00	0.00	0.00	0.00
uc011ibq.1	26186	6425	6282.43	11.17	0.02	0.03	19.52
uc011ibr.1	26186	6167	6024.43	0.00	0.00	0.00	0.00
uc011ibs.1	26186	6104	5961.43	43.69	0.10	0.12	80.48
uc011ibt.2	26186	1237	1094.43	0.00	0.00	0.00	0.00
uc011ibu.3	26187	2919	2776.43	138.73	0.66	0.83	100.00
uc011ibv.3	26187	2931	2788.43	0.00	0.00	0.00	0.00
uc011ibx.3	26187	2212	2069.43	0.00	0.00	0.00	0.00
uc011iby.2	26187	1286	1143.43	0.00	0.00	0.00	0.00
uc011ibz.1	26187	1262	1119.43	0.00	0.00	0.00	0.00
uc011ica.2	26187	1860	1717.43	0.00	0.00	0.00	0.00
uc011icb.2	26187	1612	1469.43	0.00	0.00	0.00	0.00
uc021zta.1	26188	74	0.00	0.00	0.00	0.00	0.00
uc011icc.2	26189	2172	2029.43	571.18	3.69	4.69	69.17
uc011icd.2	26189	2475	2332.43	292.08	1.64	2.09	30.77
uc011ice.2	26189	1867	1724.43	0.41	0.00	0.00	0.06
uc021pjr.1	2619	60	0.00	0.00	0.00	0.00	0.00
uc011icg.2	26190	1002	859.43	49.33	0.75	0.96	100.00
uc011ich.1	26191	110	3.59	0.00	0.00	0.00	0.00
uc011ici.1	26192	1062	919.43	1.52	0.02	0.03	0.99
uc011icj.1	26192	1100	957.43	20.33	0.28	0.35	12.69
uc011ick.2	26192	1744	1601.43	231.33	1.89	2.41	86.32
uc011icl.2	26192	1532	1389.43	0.00	0.00	0.00	0.00
uc021ztb.1	26193	702	559.45	0.39	0.01	0.01	100.00
uc011icm.2	26194	2990	2847.43	215.00	0.99	1.26	39.89
uc011icn.2	26194	2517	2374.43	0.00	0.00	0.00	0.00
uc011ico.1	26194	1588	1445.43	50.36	0.46	0.58	18.41
uc011icp.1	26194	959	816.43	64.43	1.04	1.31	41.70
uc011icq.1	26194	1172	1029.43	0.00	0.00	0.00	0.00
uc011icr.1	26195	549	406.48	16196.82	522.65	663.92	99.94
uc011ics.1	26195	700	557.45	12.32	0.29	0.37	0.06
uc011icu.1	26196	1704	1561.43	43.40	0.36	0.46	100.00
uc011icv.2	26197	2363	2220.43	703.09	4.15	5.28	98.82
uc011icw.2	26197	2201	2058.43	3.25	0.02	0.03	0.49
uc011icx.1	26197	858	715.44	1.57	0.03	0.04	0.69
uc011icy.2	26198	602	459.47	117.74	3.36	4.27	33.13
uc011icz.2	26198	594	451.47	193.62	5.63	7.15	55.44
uc021ztc.1	26198	705	562.45	45.14	1.05	1.34	10.37
uc031sus.1	26198	597	454.47	3.70	0.11	0.14	1.05
uc011ida.2	26199	2580	2437.43	45.90	0.25	0.31	20.06
uc011idb.2	26199	2328	2185.43	70.53	0.42	0.54	34.38
uc011idc.2	26199	3362	3219.43	84.90	0.35	0.44	28.10
uc011idd.2	26199	3165	3022.43	0.00	0.00	0.00	0.00
uc011ide.2	26199	2284	2141.43	35.09	0.21	0.27	17.46
uc009voa.1	262	1597	1454.43	0.00	0.00	0.00	0.00
uc001hos.1	2620	2372	2229.43	16.00	0.09	0.12	100.00
uc011idf.2	26200	3779	3636.43	3554.08	12.82	16.28	61.71
uc011idh.2	26200	2540	2397.43	136.74	0.75	0.95	3.60
uc011idi.2	26200	2003	1860.43	22.49	0.16	0.20	0.76
uc011idj.2	26200	3518	3375.43	45.51	0.18	0.22	0.85
uc011idk.2	26200	1585	1442.43	755.61	6.87	8.73	33.08
uc011idl.2	26201	2681	2538.43	33.88	0.18	0.22	28.25
uc011idm.2	26201	2663	2520.43	85.44	0.44	0.56	71.75
uc011idn.2	26202	2369	2226.43	5.41	0.03	0.04	0.89
uc011ido.2	26202	2629	2486.43	168.24	0.89	1.13	24.85
uc011idp.2	26202	2563	2420.43	0.00	0.00	0.00	0.00
uc011idq.2	26202	2632	2489.43	446.06	2.35	2.99	65.80
uc011idr.1	26202	1833	1690.43	15.82	0.12	0.16	3.44
uc021ztd.1	26202	2304	2161.43	29.55	0.18	0.23	5.02
uc021zte.1	26202	2286	2143.43	0.00	0.00	0.00	0.00
uc011idt.1	26203	2785	2642.43	0.00	0.00	0.00	100.00
uc011idu.2	26204	2969	2826.43	532.83	2.47	3.14	86.62
uc011idv.2	26204	2689	2546.43	0.00	0.00	0.00	0.00
uc011idw.1	26204	7083	6940.43	202.07	0.38	0.49	13.38
uc011idx.1	26205	2464	2321.43	0.00	0.00	0.00	0.00
uc011idy.1	26205	2698	2555.43	0.00	0.00	0.00	0.00
uc011idz.1	26205	2995	2852.43	0.00	0.00	0.00	0.00
uc021ztf.1	26206	1062	919.43	0.00	0.00	0.00	0.00
uc011iea.1	26207	963	820.43	0.12	0.00	0.00	100.00
